订单编号,标题,价格,购买数量,外部系统编号,商品属性,套餐信息,备注,订单状态,商家编码
247203745469,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341
223338796731,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
247083427009,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704
247090344874,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
237574092770,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
237702089861,普丽普莱 番茄红素软胶囊,226,1,25077184804,,,,交易成功,25077184804
247231186220,普丽普莱氨糖维骨力/软骨,580,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010
237650114456,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
237523528015,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
223402577202,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
237429191134,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347
246929887711,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
237591529837,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
247120126526,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
247019741342,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
237568049843,fancl/芳珂燃脂素 ,258,2,490804914233,,,,交易关闭,490804914233
223373037923,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
237532809342,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
237353335304,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
246850567756,fancl/芳珂 祛痘淡,198,3,490804934733,,,,交易成功,490804934733
223179759678,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341
223360477800,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
246958245269,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
246847764897,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
246847764897,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341
223246076421,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
237465369626,日本代购新谷酵素夜迟减肥,399,1,456026429033,,,,交易成功,456026429033
237285431781,日本fancl美白丸全身,455,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010
246783567609,普丽普莱氨糖维骨力/软骨,580,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
223334937146,日本代购新谷酵素夜迟减肥,399,2,456026429341,,,,交易成功,456026429341
237235511728,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
237357590851,日本FANCL复合维生素,99,2,490804928347,,,,交易成功,490804928347
237357590851,澳洲swisse钙片+维,160,1,931177059250,,,,交易成功,931177059250
237357590851,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
237357590851,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251
237357590851,澳洲swisse蔓越莓胶,175,1,931177059169,,,,交易成功,931177059169
237371369163,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251
246694407291,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
246694407291,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
223304237040,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251
223110859324,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
223110859324,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704
246756445093,日本fancl美白丸全身,455,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010
223104319341,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
223104319341,日本FANCL/芳珂 H,398,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
246736625348,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
237133772821,日本FANCL复合维生素,99,1,490804928347,,,,交易关闭,490804928347
237208710781,日本FANCL/芳珂 H,398,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
237196190864,普丽普莱氨糖维骨力/软骨,580,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010
223077879070,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
223074059123,普利普莱氨糖软骨素美国三,489,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
246635465473,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
237133870610,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347
246602265011,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704
246579985429,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
223228817027,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
236963891313,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
237089114345,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
246639362559,澳洲进口Swisse胶原,169,1,931177058821,,,,交易成功,931177058821
246639362559,swisse葡萄籽皙颜美,260,1,931177059731,,,,交易成功,931177059731
246546761825,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
236934868739,swisse睡眠片 澳洲,169,1,931177058824,,,,交易成功,931177058824
246440344369,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
236932168315,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
246438764374,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
223026419612,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
246392003685,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
246579226790,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
236840291776,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
236840291776,澳洲进口Swisse胶原,169,1,931177058821,,,,交易成功,931177058821
246323127603,日本fancl美白丸全身,204,2,490804934732,,,,交易成功,490804934732
246323127603,swisse葡萄籽皙颜美,260,1,931177059731,,,,交易成功,931177059731
222996999415,日本fancl美白丸全身,204,1,490804934732,,,,交易关闭,490804934732
246513046070,普利普莱氨糖软骨素美国三,329,2,25077178964,,,,交易成功,25077178964
236800115525,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
246474882829,swisse护肝片 澳洲,170,1,931177058999,,,请注意包装，内不要放价格等纸条，也不要出现天猫淘宝等字样，谢谢！,交易成功,931177058999
246292824506,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
223147238287,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341
236869330553,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
236863070654,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
236744732363,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
236731175435,日本fancl美白丸全身,204,1,490804934732,,,,交易关闭,490804934732
236866593392,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
246219904527,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
236706768795,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
246384066711,澳洲swisse钙片+维,160,1,931177059250,,,王远芬,交易成功,931177059250
223121138288,普丽普莱鱼油Omega-,239,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
223110838946,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
236641511050,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
236719514741,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,上次买的吃完了，麻烦尽快发,交易成功,456026429338
246025887098,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易关闭,456026429338
236542635646,日本FANCL复合维生素,99,1,490804928347,,,,交易关闭,490804928347
246230046851,fancl/芳珂燃脂素 ,258,2,490804914233,,,,交易成功,490804914233
236690769162,KAWAI鱼肝油丸(蓝罐,238,2,498704931842,,,,交易成功,498704931842
236468875011,FANCL/芳珂 HTC,198,1,490804926704,,,,交易成功,490804926704
236468875011,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347
223052497082,日本kawai卡哇伊鱼油,218,1,498704921162,,,,交易成功,498704921162
246026705411,日本fancl美白丸全身,455,2,ecms-tz-0010,,,,交易成功,ecms-tz-0010
245891603965,日本代购新谷酵素夜迟减肥,399,2,456026429033,,,,交易成功,456026429033
245891603965,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
246096362266,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251
245877420604,fancl/芳珂燃脂素 ,258,2,490804914233,,,,交易成功,490804914233
246049286718,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
236496989662,日本代购新谷酵素夜迟减肥,399,1,456026429341,,,,交易成功,456026429341
246020686810,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
236452674168,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245794423870,fancl/芳珂 祛痘淡,198,1,490804934733,,,,交易成功,490804934733
246005586335,日本代购新谷酵素夜迟减肥,399,4,456026429338,,,,交易成功,456026429338
245949426267,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
222967358629,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245691307701,日本FANCL复合维生素,99,1,490804928347,,,,交易关闭,490804928347
245730544764,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347
236221235087,日本kawai卡哇伊鱼油,218,1,498704921162,,,,交易成功,498704921162
245875106402,日本fancl美白丸全身,204,2,490804934732,,,,交易成功,490804934732
236190188476,comvita康维他多种,235,1,940050100103,,,,交易成功,940050100103
245683900760,日本fancl美白丸全身,204,1,490804934732,,,希望尽快发货谢谢,交易成功,490804934732
245857682217,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
245672260855,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
245755805638,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347
236160388702,swisse葡萄籽皙颜美,260,1,931177059731,,,,交易成功,931177059731
236300349669,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
236147811209,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
236289573223,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
236108415172,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
236108415172,swisse葡萄籽皙颜美,260,1,931177059731,,,,交易成功,931177059731
245569207958,香港直邮  日本FANC,298,1,490804917306,,,,交易成功,490804917306
245569207958,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
222904778939,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易关闭,456026429338
236075748285,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
236075748285,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
236075748285,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
236149970348,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
236149590143,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347
236162329560,普丽普莱氨糖维骨力/软骨,580,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
235978048033,日本kawai卡哇伊鱼油,218,1,498704921162,,,,交易成功,498704921162
235962411099,日本kawai卡哇伊肝油,259,1,498704921251,,,,交易成功,498704921251
222879957336,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
222874197760,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
222852158682,日本fancl美白丸全身,204,2,490804934732,,,,交易成功,490804934732
245371067950,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
245371067950,fancl/芳珂燃脂素 ,258,1,490804914233,,,,交易成功,490804914233
245399081874,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
235810251495,普丽普莱氨糖维骨力/软骨,580,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
235810251495,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
235810251495,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
235914350155,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
235874550482,日本代购新谷酵素夜迟减肥,399,3,456026429341,,,,交易成功,456026429341
245330965727,日本代购新谷酵素夜迟减肥,399,2,456026429338,,,,交易成功,456026429338
235753348900,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
235720875816,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245184927002,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245299221778,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245219865710,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
235779749352,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245297502317,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
235599911136,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
235612632165,fancl/芳珂燃脂素 ,258,1,490804914233,,,,交易成功,490804914233
235610288968,日本FANCL复合维生素,99,1,490804928347,,,,交易成功,490804928347
235610288968,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245278322832,日本fancl美白丸全身,204,1,490804934732,,,,交易成功,490804934732
235587435715,日本进口水果果蔬酵素酵母,215,1,493309403145,,,,交易成功,493309403145
245172525634,美国进口普利普莱叶黄素软,329,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
222754137177,日本fancl美白丸全身,455,1,ecms-tz-0010,,,,交易成功,ecms-tz-0010
235554595405,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
245141225157,KAWAI鱼肝油丸(蓝罐,238,1,498704931842,,,,交易成功,498704931842
244998847123,日本代购新谷酵素夜迟减肥,399,1,456026429338,,,,交易成功,456026429338
